Датум,Цена на последна трансакција,Мак.,Мин.,Просечна цена,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари,kod
24.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
22.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
21.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
18.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
17.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
16.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
15.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
14.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
10.10.2024,37200,,,37200,0.0,0.0,0,0,KMPR
08.11.2024,48000,,,48000,0.0,0.0,0,0,KOMU
07.11.2024,48000,,,48000,0.0,0.0,0,0,KOMU
06.11.2024,48000,,,48000,0.0,0.0,0,0,KOMU
05.11.2024,48000,,,48000,0.0,0.0,0,0,KOMU
04.11.2024,48000,,,48000,0.0,0.0,0,0,KOMU
01.11.2024,48000,,,48000,0.0,0.0,0,0,KOMU
31.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
30.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
29.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
28.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
25.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
24.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
22.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
21.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
18.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
17.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
16.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
15.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
14.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
10.10.2024,48000,,,48000,0.0,0.0,0,0,KOMU
08.11.2024,10000,,,10000,0.0,0.0,0,0,KONF
07.11.2024,10000,,,10000,0.0,0.0,0,0,KONF
06.11.2024,10000,,,10000,0.0,0.0,0,0,KONF
05.11.2024,10000,,,10000,0.0,0.0,0,0,KONF
04.11.2024,10000,,,10000,0.0,0.0,0,0,KONF
01.11.2024,10000,,,10000,0.0,0.0,0,0,KONF
31.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
30.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
29.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
28.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
25.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
24.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
22.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
21.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
18.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
17.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
16.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
15.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
14.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
10.10.2024,10000,,,10000,0.0,0.0,0,0,KONF
08.11.2024,11900,,,11900,0.0,0.0,0,0,KONZ
07.11.2024,11900,,,11900,0.0,0.0,0,0,KONZ
06.11.2024,11900,,,11900,0.0,0.0,0,0,KONZ
05.11.2024,11900,,,11900,0.0,0.0,0,0,KONZ
04.11.2024,11900,,,11900,0.0,0.0,0,0,KONZ
01.11.2024,11900,,,11900,0.0,0.0,0,0,KONZ
31.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
30.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
29.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
28.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
25.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
24.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
22.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
21.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
18.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
17.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
16.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
15.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
14.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
10.10.2024,11900,,,11900,0.0,0.0,0,0,KONZ
08.11.2024,12000,,,12000,0.0,0.0,0,0,KORZ
07.11.2024,12000,,,12000,0.0,0.0,0,0,KORZ
06.11.2024,12000,,,12000,0.0,0.0,0,0,KORZ
05.11.2024,12000,,,12000,0.0,0.0,0,0,KORZ
04.11.2024,12000,,,12000,0.0,0.0,0,0,KORZ
01.11.2024,12000,,,12000,0.0,0.0,0,0,KORZ
31.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
30.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
29.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
28.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
25.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
24.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
22.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
21.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
18.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
17.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
16.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
15.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
14.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
10.10.2024,12000,,,12000,0.0,0.0,0,0,KORZ
08.11.2024,35000,,,35000,0.0,0.0,0,0,KPSS
07.11.2024,35000,,,35000,0.0,0.0,0,0,KPSS
06.11.2024,35000,,,35000,0.0,0.0,0,0,KPSS
05.11.2024,35000,,,35000,0.0,0.0,0,0,KPSS
04.11.2024,35000,,,35000,0.0,0.0,0,0,KPSS
01.11.2024,35000,,,35000,0.0,0.0,0,0,KPSS
31.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
30.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
29.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
28.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
25.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
24.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
22.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
21.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
18.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
17.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
16.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
15.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
14.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
10.10.2024,35000,,,35000,0.0,0.0,0,0,KPSS
08.11.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
07.11.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
06.11.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
05.11.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
04.11.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
01.11.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
31.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
30.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
29.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
28.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
25.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
24.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
22.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
21.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
18.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
17.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
16.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
15.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
14.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
10.10.2024,"1.500,00",,,"1.500,00",0.0,0.0,0,0,KULT
08.11.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
07.11.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
06.11.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
05.11.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
04.11.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
01.11.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
31.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
30.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
29.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
28.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
25.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
24.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
22.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
21.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
18.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
17.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
16.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
15.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
14.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
10.10.2024,"12.000,00",,,"12.000,00",0.0,0.0,0,0,KVAS
08.11.2024,61500,,,61500,0.0,0.0,0,0,LAJO
07.11.2024,61500,,,61500,0.0,0.0,0,0,LAJO
06.11.2024,61500,,,61500,0.0,0.0,0,0,LAJO
05.11.2024,61500,,,61500,0.0,0.0,0,0,LAJO
04.11.2024,61500,,,61500,0.0,0.0,0,0,LAJO
01.11.2024,61500,,,61500,0.0,0.0,0,0,LAJO
31.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
30.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
29.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
28.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
25.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
24.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
22.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
21.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
18.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
17.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
16.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
15.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
14.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
10.10.2024,61500,,,61500,0.0,0.0,0,0,LAJO
08.11.2024,61500,,,61500,0.0,0.0,0,0,LHND
07.11.2024,61500,,,61500,0.0,0.0,0,0,LHND
06.11.2024,61500,,,61500,0.0,0.0,0,0,LHND
05.11.2024,61500,,,61500,0.0,0.0,0,0,LHND
04.11.2024,61500,,,61500,0.0,0.0,0,0,LHND
01.11.2024,61500,,,61500,0.0,0.0,0,0,LHND
31.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
30.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
29.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
28.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
25.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
24.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
22.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
21.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
18.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
17.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
16.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
15.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
14.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
10.10.2024,61500,,,61500,0.0,0.0,0,0,LHND
08.11.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
07.11.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
06.11.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
05.11.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
04.11.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
01.11.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
31.10.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
30.10.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
29.10.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
28.10.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
25.10.2024,15000,15000.0,15000.0,15000,0.0,50.0,7.5,7.5,LOTO
24.10.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
22.10.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
21.10.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
18.10.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
17.10.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
16.10.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
15.10.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
14.10.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
10.10.2024,15000,,,15000,0.0,0.0,0.0,0.0,LOTO
08.11.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
07.11.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
06.11.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
05.11.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
04.11.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
01.11.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
31.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
30.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
29.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
28.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
25.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
24.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
22.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
21.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
18.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
17.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
16.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
15.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
14.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
10.10.2024,"2.619,00",,,"2.619,00",0.0,0.0,0,0,LOZP
08.11.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
07.11.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
06.11.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
05.11.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
04.11.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
01.11.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
31.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
30.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
29.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
28.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
25.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
24.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
22.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
21.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
18.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
17.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
16.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
15.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
14.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
10.10.2024,"6.150,00",,,"6.150,00",0.0,0.0,0,0,MAGP
08.11.2024,60000,,,60000,0.0,0.0,0,0,MAKP
07.11.2024,60000,,,60000,0.0,0.0,0,0,MAKP
06.11.2024,60000,,,60000,0.0,0.0,0,0,MAKP
05.11.2024,60000,,,60000,0.0,0.0,0,0,MAKP
04.11.2024,60000,,,60000,0.0,0.0,0,0,MAKP
01.11.2024,60000,,,60000,0.0,0.0,0,0,MAKP
31.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
30.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
29.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
28.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
25.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
24.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
22.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
21.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
18.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
17.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
16.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
15.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
14.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
10.10.2024,60000,,,60000,0.0,0.0,0,0,MAKP
08.11.2024,2000,,,2000,0.0,0.0,0,0,MAKS
07.11.2024,2000,,,2000,0.0,0.0,0,0,MAKS
06.11.2024,2000,,,2000,0.0,0.0,0,0,MAKS
05.11.2024,2000,,,2000,0.0,0.0,0,0,MAKS
04.11.2024,2000,,,2000,0.0,0.0,0,0,MAKS
01.11.2024,2000,,,2000,0.0,0.0,0,0,MAKS
31.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
30.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
29.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
28.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
25.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
24.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
22.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
21.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
18.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
17.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
16.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
15.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
14.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
10.10.2024,2000,,,2000,0.0,0.0,0,0,MAKS
08.11.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
07.11.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
06.11.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
05.11.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
04.11.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
01.11.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
31.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
30.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
29.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
28.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
25.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
24.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
22.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
21.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
18.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
17.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
16.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
15.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
14.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
10.10.2024,"89.458,00",,,"89.458,00",0.0,0.0,0,0,MB
08.11.2024,"3.200,00",,,"3.200,00",0.0,0.0,0.0,0.0,MERM
07.11.2024,"3.200,00",,,"3.200,00",0.0,0.0,0.0,0.0,MERM
06.11.2024,"3.200,00",,,"3.200,00",0.0,0.0,0.0,0.0,MERM
05.11.2024,"3.200,00",,,"3.200,00",0.0,0.0,0.0,0.0,MERM
04.11.2024,"3.200,00","3.200,00","3.200,00","3.200,00",-303.0,53.0,169.6,169.6,MERM
01.11.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
31.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
30.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
29.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
28.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
25.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
24.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
22.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
21.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
18.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
17.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
16.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
15.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
14.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
10.10.2024,"3.300,00",,,"3.300,00",0.0,0.0,0.0,0.0,MERM
08.11.2024,23700,,,23700,0.0,0.0,0,0,MKSD
07.11.2024,23700,,,23700,0.0,0.0,0,0,MKSD
06.11.2024,23700,,,23700,0.0,0.0,0,0,MKSD
05.11.2024,23700,,,23700,0.0,0.0,0,0,MKSD
04.11.2024,23700,,,23700,0.0,0.0,0,0,MKSD
01.11.2024,23700,,,23700,0.0,0.0,0,0,MKSD
31.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
30.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
29.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
28.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
25.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
24.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
22.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
21.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
18.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
17.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
16.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
15.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
14.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
10.10.2024,23700,,,23700,0.0,0.0,0,0,MKSD
08.11.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
07.11.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
06.11.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
05.11.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
04.11.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
01.11.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
31.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
30.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
29.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
28.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
25.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
24.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
22.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
21.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
18.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
17.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
16.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
15.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
14.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
10.10.2024,"18.000,00",,,"18.000,00",0.0,0.0,0,0,MLKR
08.11.2024,9900,,,9900,0.0,0.0,0,0,MODA
07.11.2024,9900,,,9900,0.0,0.0,0,0,MODA
06.11.2024,9900,,,9900,0.0,0.0,0,0,MODA
05.11.2024,9900,,,9900,0.0,0.0,0,0,MODA
04.11.2024,9900,,,9900,0.0,0.0,0,0,MODA
01.11.2024,9900,,,9900,0.0,0.0,0,0,MODA
31.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
30.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
29.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
28.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
25.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
24.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
22.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
21.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
18.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
17.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
16.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
15.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
14.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
10.10.2024,9900,,,9900,0.0,0.0,0,0,MODA
08.11.2024,31500,,,31500,0.0,0.0,0,0,MPOL
07.11.2024,31500,,,31500,0.0,0.0,0,0,MPOL
06.11.2024,31500,,,31500,0.0,0.0,0,0,MPOL
05.11.2024,31500,,,31500,0.0,0.0,0,0,MPOL
04.11.2024,31500,,,31500,0.0,0.0,0,0,MPOL
01.11.2024,31500,,,31500,0.0,0.0,0,0,MPOL
31.10.2024,31500,,,31500,0.0,0.0,0,0,MPOL
30.10.2024,31500,,,31500,0.0,0.0,0,0,MPOL
29.10.2024,31500,,,31500,0.0,0.0,0,0,MPOL
28.10.2024,31500,,,31500,0.0,0.0,0,0,MPOL
